tweet_id,date_and_time,tweet,,
5.42415E+17,Tue Dec 09 20:26:07 +0000 2014,5 Ways to Prep Healthy Breakfasts Ahead of Time http://wp.me/p2yZYB-tGv,,
5.42401E+17,Tue Dec 09 19:30:45 +0000 2014,Look party-fabulous all through the holidays by avoiding these 13 beauty wreckers: http://ow.ly/Fy2fa,,
5.424E+17,Tue Dec 09 19:26:44 +0000 2014,7 Ways to Be a Healthier Lazy Person This Winter http://wp.me/p2yZYB-tCo,,
5.42386E+17,Tue Dec 09 18:30:11 +0000 2014,Don’t Fall for This Sneaky Menu Trap http://ow.ly/FBSlI http://pbs.twimg.com/media/B4bw8-ECQAEYtbQ.jpg,,
5.42371E+17,Tue Dec 09 17:30:40 +0000 2014,Cooking with quinoa doesn’t have to be a mystery. Try these 15 creative recipes: http://ow.ly/Fy1pc,,
5.42363E+17,Tue Dec 09 16:58:33 +0000 2014,Co-Sleeping? Make That NO Sleeping http://wp.me/p2yZYB-tHZ,,
5.42341E+17,Tue Dec 09 15:30:58 +0000 2014,Kick up your workout a notch with some Pilates boxing: http://ow.ly/FxWmh,,
5.4231E+17,Tue Dec 09 13:31:05 +0000 2014,"The holidays are here. Stress less and get organized this season with @CoziFamily, the must-have app for the family. http://ow.ly/ECX3B",,
5.42265E+17,Tue Dec 09 10:30:39 +0000 2014,Oatmeal as a baked treat makes the perfect morning snack: http://ow.ly/FxW9w,,
5.42235E+17,Tue Dec 09 08:30:15 +0000 2014,There’s plenty of reasons to have sex beyond the obvious! 13 ways getting busy is good for you: http://ow.ly/Fy5rl,,
5.42205E+17,Tue Dec 09 06:30:16 +0000 2014,14 ways to age in reverse: http://ow.ly/Fy3qg,,
5.42174E+17,Tue Dec 09 04:30:25 +0000 2014,These 9 foods may help save your memory --&gt; http://ow.ly/FaBR4,,
5.42159E+17,Tue Dec 09 03:30:26 +0000 2014,Turn back the clock with these 10 anti-aging tricks: http://ow.ly/FaBCn,,
5.42129E+17,Tue Dec 09 01:30:36 +0000 2014,Make your soups a bit more extraordinary this season: http://ow.ly/FazpT #HealthHolidayFavorite,,
5.42122E+17,Tue Dec 09 01:01:04 +0000 2014,Join us and @CanyonRanch for the #HealthTotalWellness weekend. Exclusive offer with code HealthTotalWellness at http://ow.ly/FqvO4,,
5.42107E+17,Tue Dec 09 00:04:09 +0000 2014,5 Weird Things Love Can Do to Your Mind http://wp.me/p2yZYB-tx0,,
5.42099E+17,Mon Dec 08 23:30:48 +0000 2014,Kitchen hack: How to make PERFECT pan sauce --&gt; http://ow.ly/Faouc,,
5.42084E+17,Mon Dec 08 22:30:39 +0000 2014,How to Make Wine-Glazed Spiced Cherries http://ow.ly/Fz7Z0 via @FoxNewsMagazine,,
5.42075E+17,Mon Dec 08 21:57:02 +0000 2014,Why Most Vegetarians Go Back to Eating Meat http://wp.me/p2yZYB-tFE,,
5.42069E+17,Mon Dec 08 21:30:45 +0000 2014,"Looking for a smart and seasonal snack? Try one of these 8 fall treats, all under 80 calories: http://ow.ly/Faqvy",,
5.42062E+17,Mon Dec 08 21:01:53 +0000 2014,Alia Atkinson Becomes First Black Swimmer to Win a World Title and Her Reaction is Priceless  http://ow.ly/Fz3T7 http://pbs.twimg.com/media/B4XKFfLIYAEGm9F.jpg,,
5.42057E+17,Mon Dec 08 20:45:05 +0000 2014,Chris Pratt Shares the Emotional Story of His Son's Premature Birth http://wp.me/p2yZYB-tGS #GOTG,,
5.42039E+17,Mon Dec 08 19:30:52 +0000 2014,Instant gratification: 22 ways to get happy right NOW: http://ow.ly/FanKZ,,
5.42027E+17,Mon Dec 08 18:45:58 +0000 2014,15 Beyoncé Songs That Will Make You Want to Work Out http://wp.me/p2yZYB-tGd,,
5.42024E+17,Mon Dec 08 18:30:55 +0000 2014,QUIZ: Do You Have Adult #ADHD? http://ow.ly/FaAYh,,
5.42009E+17,Mon Dec 08 17:31:17 +0000 2014,Stay in and cook one of these 5 warm meals perfect for cold nights: http://ow.ly/FayWs,,
5.41998E+17,Mon Dec 08 16:50:01 +0000 2014,RT @DrRoshiniRaj: Shaky hands? On @goodhealth I explain what this could mean for your health http://news.health.com/2014/12/04/tremor-shaking-hands-what-that-could-mean-for-your-health/ #AskDrRaj,,
5.41998E+17,Mon Dec 08 16:48:05 +0000 2014,"@StormerHelpPage Thanks for tweeting; the ""stat"" is in reference to age at the time of the movie's release",,
5.41992E+17,Mon Dec 08 16:24:42 +0000 2014,Monica Bellucci Is Oldest Bond Girl Ever at 50 http://wp.me/p2yZYB-tF7,,
5.41978E+17,Mon Dec 08 15:30:51 +0000 2014,20 NEW ways to do a plank: http://ow.ly/FalZe,,
5.41948E+17,Mon Dec 08 13:30:46 +0000 2014,Craving a baked good? Ditch the bakery and make one of these delicious and nutritious muffin recipes instead: http://ow.ly/FaodO,,
5.41903E+17,Mon Dec 08 10:30:49 +0000 2014,Stay hydrated! 14 surprising reasons your body's low on H2O: http://ow.ly/FaBsW,,
5.41872E+17,Mon Dec 08 08:30:34 +0000 2014,Don't let back pain get you down! 15 natural remedies to find fast relief --&gt; http://ow.ly/FaBap,,
5.41812E+17,Mon Dec 08 04:30:25 +0000 2014,Sweat away your sniffles. The best (and worst) exercises to do with a cold: http://ow.ly/FanY6,,
5.41797E+17,Mon Dec 08 03:30:36 +0000 2014,You NEED to know these 12 strange but true health tricks! http://ow.ly/Fai2N,,
5.41767E+17,Mon Dec 08 01:30:36 +0000 2014,Sick of chasing fad diets? Time to hop off the bandwagon and get some down-to-earth advice: http://ow.ly/FafrD,,
5.41737E+17,Sun Dec 07 23:30:37 +0000 2014,"6 ""bad"" carbs that are actually good for you: http://ow.ly/FamjG",,
5.41706E+17,Sun Dec 07 21:30:50 +0000 2014,Firm your belly and get rock-hard abs with this routine 1-2 times a week: http://ow.ly/Fajwg,,
5.41676E+17,Sun Dec 07 19:30:43 +0000 2014,Kickoff your weight loss plan! Learn 25 ways to cut 500 calories a day: http://ow.ly/Fanqu,,
5.41646E+17,Sun Dec 07 17:30:41 +0000 2014,Be a smarter shopper: 11 ways to pick out healthy food: http://ow.ly/Fan3A,,
5.41616E+17,Sun Dec 07 15:30:45 +0000 2014,MUST TRY: This fat-burning circuit workout burns up to 600 calories! http://ow.ly/FaiQc,,
5.41586E+17,Sun Dec 07 13:30:36 +0000 2014,Blowouts are pricey. Here’s how to get that just-left-the-salon look at home this holiday season: http://ow.ly/FalKo,,
5.4154E+17,Sun Dec 07 10:30:26 +0000 2014,"The thyroid controls your metabolism, heartbeat, and more. Here's how you can tell it's not working right. http://ow.ly/FaAIV",,
5.4151E+17,Sun Dec 07 08:30:29 +0000 2014,Are you low on iron? 15 surprising signs you may have a deficiency: http://ow.ly/FaAtk,,
5.4148E+17,Sun Dec 07 06:30:27 +0000 2014,Boost your sex life with 12 ways to achieve your best orgasm yet: http://ow.ly/FaAjB,,
5.4145E+17,Sun Dec 07 04:30:33 +0000 2014,Bounce back from a running injury with these tips for a speedy recovery: http://ow.ly/FakZi,,
5.41435E+17,Sun Dec 07 03:30:27 +0000 2014,You don’t need to spend money on a fancy spa facial. Here are 12 DIY versions you can make at home! http://ow.ly/FafSf,,
5.41404E+17,Sun Dec 07 01:30:44 +0000 2014,Want to lose 10 inches in 10 days? These 8 moves work ALL your muscles for serious results: http://ow.ly/FaivM,,
5.41374E+17,Sat Dec 06 23:30:33 +0000 2014,See the holiday diet hazards you should avoid—and the healthier options that only taste indulgent! http://ow.ly/Fa75f,,
5.41344E+17,Sat Dec 06 21:30:41 +0000 2014,Switch up your planks to target different muscles. @KristinMcGee has 5 fun variations you need to try: http://ow.ly/Fa7Mz,,
5.41314E+17,Sat Dec 06 19:30:55 +0000 2014,Need some fitspiration this time of year? Check out these 24 quotes for motivation: http://ow.ly/FagTu,,
5.41284E+17,Sat Dec 06 17:30:56 +0000 2014,"Stop counting down the minutes until your next meal. Instead, fill up with foods that make you feel full: http://ow.ly/Fa8pA",,
5.41253E+17,Sat Dec 06 15:30:48 +0000 2014,Blast butt fat with a special leg lift specifically for your glutes! http://ow.ly/F9S9P,,
5.41223E+17,Sat Dec 06 13:30:40 +0000 2014,What you need to know about artificial sweeteners and sugar substitutes: http://ow.ly/FaleM,,
5.41178E+17,Sat Dec 06 10:30:25 +0000 2014,"Want strong, slim arms (minus the jiggle)? Try this 5-minute yoga routine to tone your triceps and biceps: http://ow.ly/FajWh",,
5.41148E+17,Sat Dec 06 08:30:29 +0000 2014,What you eat can affect your libido! See the best and worst foods for sex: http://ow.ly/FaA9w,,
5.41117E+17,Sat Dec 06 06:30:31 +0000 2014,We tested 7 natural cold remedies to see what really gives relief: http://ow.ly/FamJD,,
5.41087E+17,Sat Dec 06 04:30:27 +0000 2014,You don’t need to visit a 5-star retreat to take advantage of these top spa weight loss secrets: http://ow.ly/FaeFK,,
5.41072E+17,Sat Dec 06 03:30:27 +0000 2014,Many seasonal foods are a dieter's worst nightmare. See the best and worst pumpkin-flavored treats: http://ow.ly/FabQr,,
5.41042E+17,Sat Dec 06 01:30:35 +0000 2014,Get glam and gorgeous in 10 minutes with these fast beauty tricks: http://ow.ly/F9JiC,,
5.41017E+17,Fri Dec 05 23:49:57 +0000 2014,"The Case for Gifting Experiences, Not Things http://wp.me/p2yZYB-tFe",,
5.41012E+17,Fri Dec 05 23:30:53 +0000 2014,Badly bloated? See the best and worst foods for that puffy tummy: http://ow.ly/Fa6aY,,
5.40997E+17,Fri Dec 05 22:30:58 +0000 2014,How to do the PERFECT push-up: http://ow.ly/FrM1h,,
5.40981E+17,Fri Dec 05 21:30:14 +0000 2014,"Obesity Can Shave Up to 8 Years Off Your Life, Study Says http://ow.ly/FrM4g",,
5.40952E+17,Fri Dec 05 19:31:07 +0000 2014,Your canine companion could double as a workout partner! See the 15 best dog breeds for active people: http://ow.ly/Fa5HJ,,
5.40937E+17,Fri Dec 05 18:31:30 +0000 2014,4 Crazy Ways People Are Using IVs Out of the Hospital http://wp.me/p2yZYB-tE0,,
5.40921E+17,Fri Dec 05 17:31:18 +0000 2014,Eat your water! 15 foods that help you stay hydrated: http://ow.ly/Fa7xc,,
5.40912E+17,Fri Dec 05 16:54:28 +0000 2014,What to Do When Allergies Cause a Sore Throat http://ow.ly/FqO5t,,
5.40907E+17,Fri Dec 05 16:34:42 +0000 2014,Take This Quiz to Solve Your Period Problems http://ow.ly/FqHLz,,
5.40891E+17,Fri Dec 05 15:31:03 +0000 2014,Proper form is important. Learn how to do dumbbell squats: http://ow.ly/F9ItF,,
5.40861E+17,Fri Dec 05 13:31:03 +0000 2014,"There IS such a thing as happy foods. Boost your mood, health, and happiness with these picks: http://ow.ly/Fa1pw",,
5.40815E+17,Fri Dec 05 10:30:34 +0000 2014,"10 ""vices"" that are actually GOOD for you: http://ow.ly/Fa0ZL",,
5.40785E+17,Fri Dec 05 08:30:45 +0000 2014,Trying for a baby? Watch out for these 10 proven sperm killers: http://ow.ly/Fa0Aj,,
5.40755E+17,Fri Dec 05 06:30:40 +0000 2014,Not everything you’ve heard about hair loss in women is true. We've debunked the most common myths: http://ow.ly/F9Zqx,,
5.40725E+17,Fri Dec 05 04:30:33 +0000 2014,Bring sexy back: See how to spice up your sex life --&gt; http://ow.ly/F9L3E,,
5.4071E+17,Fri Dec 05 03:30:32 +0000 2014,9 ways to cope with Seasonal Affective Disorder: http://ow.ly/Ffbmt (via @dailyburn),,
5.4068E+17,Fri Dec 05 01:30:44 +0000 2014,Want to add more beets and Brussels sprouts to your diet? Get some cooking inspiration from @My_Recipes: http://ow.ly/EbBEs,,
5.40649E+17,Thu Dec 04 23:30:55 +0000 2014,The easiest ways to lighten up your favorite holiday foods: http://ow.ly/F9QJF #HealthHolidayFavorite,,
5.40634E+17,Thu Dec 04 22:30:52 +0000 2014,7 of the best ab exercises you're probably not doing: http://ow.ly/FnBRh (via @HealthyLiving),,
5.40628E+17,Thu Dec 04 22:05:12 +0000 2014,7 Things You Should Know About Shrimp http://ow.ly/FnRX7 by @CynthiaSass http://pbs.twimg.com/media/B4CyN8iCcAACTUD.jpg,,
5.40619E+17,Thu Dec 04 21:31:02 +0000 2014,"Flu Shot May Offer Less Protection This Winter, CDC Says http://ow.ly/FnBUU",,
5.40614E+17,Thu Dec 04 21:11:33 +0000 2014,That's all the time we have. Thanks @CynthiaSass and everyone for joining us to #TalkNutrition today!,,
5.40614E+17,Thu Dec 04 21:10:23 +0000 2014,"RT @CynthiaSass: @goodhealth Q8 Restricting doesn’t feel good, but overindulging doesn’t either – strive for balance, which feels just righ…",,
5.40614E+17,Thu Dec 04 21:10:19 +0000 2014,RT @CynthiaSass: @goodhealth Q8 Make feeling well (physically &amp; emotionally) your focus throughout the holidays &amp; listen to your body #Talk…,,
5.40614E+17,Thu Dec 04 21:10:16 +0000 2014,"RT @CynthiaSass: @goodhealth Q8 If you’ll be dining out more often, check out my 7 Tricks to Eat Less When Dining Out http://t.co/jIGKGJCfu…",,
5.40614E+17,Thu Dec 04 21:09:11 +0000 2014,"RT @CynthiaSass: @goodhealth Q8 Many studies show that too little sleep ups hunger &amp; cravings for sugary/fatty foods, leading to weight gai…",,
5.40614E+17,Thu Dec 04 21:08:28 +0000 2014,"RT @CynthiaSass: @goodhealth Q8 During the holiday season try to make getting adequate sleep a priority for your mood, appetite &amp; energy #T…",,
5.40614E+17,Thu Dec 04 21:08:01 +0000 2014,RT @CynthiaSass: @goodhealth Q8 Check out my blog 5 Ways to Beat Stress-Induced Weight Gain http://bit.ly/1yJYWkf #TalkNutrition,,
5.40614E+17,Thu Dec 04 21:07:58 +0000 2014,RT @CynthiaSass: @goodhealth Q8 Try to be aware of your emotional eating triggers &amp; find other ways to meet your emotional needs #TalkNutri…,,
5.40613E+17,Thu Dec 04 21:07:52 +0000 2014,"RT @CynthiaSass: @goodhealth Q8 The holidays can be a stressful time of year and even trigger depression for some, leading to emotional eat…",,
5.40613E+17,Thu Dec 04 21:05:58 +0000 2014,"Thanks, @CynthiaSass! We have time for one more. Q8: Any more tips to share about dealing with holiday foods and temptations? #TalkNutrition",,
5.40613E+17,Thu Dec 04 21:05:10 +0000 2014,RT @CynthiaSass: @goodhealth Q7 If you’ll be giving gifts to health conscious people check out my  best &amp; worst choices http://t.co/8svKIbz…,,
5.40613E+17,Thu Dec 04 21:04:35 +0000 2014,"RT @CynthiaSass: @goodhealth Q7 Or let your loved ones know the type of healthy foods you’d love as gifts (nuts, olive oil, herbs, tea)  #T…",,
5.40613E+17,Thu Dec 04 21:04:30 +0000 2014,RT @CynthiaSass: @goodhealth Q7 If you are worried about receiving food gifts ask the people you’re closest to not to give you food  #TalkN…,,
5.40613E+17,Thu Dec 04 21:04:25 +0000 2014,RT @CynthiaSass: @goodhealth Q7 If you do receive food gifts take them home or stash them in your drawer/bag so you won't mindlessly eat th…,,
5.40613E+17,Thu Dec 04 21:04:22 +0000 2014,"RT @CynthiaSass: @goodhealth Q7 If you receive a food gift show your gratitude, but remember you don’t have to eat it right away or eat it …",,
5.40612E+17,Thu Dec 04 21:02:02 +0000 2014,RT @CynthiaSass: @goodhealth Q7 I’ve had client w/a secret Santa who received nothing but candy &amp; treats they felt obligated or tempted to …,,
5.40612E+17,Thu Dec 04 21:01:59 +0000 2014,RT @CynthiaSass: @goodhealth Q7 Food-related gifts over the holidays can be another major obstacle to staying on track #TalkNutrition,,
5.40612E+17,Thu Dec 04 21:00:26 +0000 2014,"Good to know, thanks @CynthiaSass. On to Q7: What about food-related gifts? #TalkNutrition",,
5.40611E+17,Thu Dec 04 20:59:11 +0000 2014,"RT @CynthiaSass: @goodhealth Q6 Check out my blog 5 Ways to Get Fit With Facebook, Pinterest, &amp; More http://bit.ly/ZJu6Mv #TalkNutrition",,
5.40611E+17,Thu Dec 04 20:59:05 +0000 2014,RT @CynthiaSass: @goodhealth Q6 Having at least 1 person in your corner who gets it &amp; is on the same page can help you stay on track #TalkN…,,
5.40611E+17,Thu Dec 04 20:59:02 +0000 2014,"RT @CynthiaSass: @goodhealth Q6 If the people in your life aren’t supportive of your healthy efforts, find support somewhere, even online #…",,
5.40611E+17,Thu Dec 04 20:59:00 +0000 2014,RT @CynthiaSass: @goodhealth Q6 When 1 client explained that being healthy boosted her confidence at work her food pusher became a cheerlea…,,
5.40611E+17,Thu Dec 04 20:58:07 +0000 2014,RT @CynthiaSass: @goodhealth Q6 Sometimes presenting reasons tied to wellness helps others better respect your healthy eating choices #Talk…,,
5.40611E+17,Thu Dec 04 20:58:05 +0000 2014,"RT @CynthiaSass: @goodhealth Q6 Share reasons you enjoy eating healthfully that aren't tied to weight (energy, no heartburn, better sleep) …",,
5.40611E+17,Thu Dec 04 20:57:22 +0000 2014,RT @CynthiaSass: @goodhealth Q6 You might ask friends or family to stop giving you food gifts &amp; spend time w/you in ways not related to eat…,,
5.40611E+17,Thu Dec 04 20:57:20 +0000 2014,RT @CynthiaSass: @goodhealth Q6 Talk to your loved ones about how you feel &amp; be specific about how they can support you through the holiday…,,
5.40611E+17,Thu Dec 04 20:57:18 +0000 2014,"RT @CynthiaSass: @goodhealth Q6 Food is also a way of bonding and showing affection, so food pushing often comes from a caretaking place #T…",,
5.40611E+17,Thu Dec 04 20:56:04 +0000 2014,"RT @CynthiaSass: @goodhealth Q6 Loved ones may sabotage your healthy efforts out of love, competition, or to avoid addressing their habits …",,
5.4061E+17,Thu Dec 04 20:56:01 +0000 2014,RT @CynthiaSass: @goodhealth Q6 Many people on healthy paths say they feel guilted or coerced into overeating by family/friends over holida…,,
5.4061E+17,Thu Dec 04 20:55:58 +0000 2014,RT @CynthiaSass: @goodhealth Q6 Nearly every client I’ve worked with has at least 1 person in his/her life who pushes food on them #TalkNut…,,
5.4061E+17,Thu Dec 04 20:54:20 +0000 2014,"Thanks @CynthiaSass! To the next question Q6: What are the best ways to deal with holiday ""food pushers?"" #TalkNutrition",,
5.4061E+17,Thu Dec 04 20:54:01 +0000 2014,RT @CynthiaSass: @goodhealth Q5 Having a healthy coworker ‘buddy’ can also be a great support system –reach out to each other when tempted!…,,
5.4061E+17,Thu Dec 04 20:52:57 +0000 2014,"RT @CynthiaSass: @goodhealth Q5 Consolidating office treats in 1 designated area, like the kitchen, rather than scattered can also help #Ta…",,
5.4061E+17,Thu Dec 04 20:52:54 +0000 2014,"RT @CynthiaSass: @goodhealth Q5 Carve out 15 minutes from your lunch break to go for a brisk walk, or if you drive to work park further awa…",,
5.4061E+17,Thu Dec 04 20:52:52 +0000 2014,RT @CynthiaSass: @goodhealth Q5 For office treats that are really worth the splurge try to build in a little more activity to create balanc…,,
5.40609E+17,Thu Dec 04 20:51:48 +0000 2014,RT @CynthiaSass: @goodhealth Q5 If you pass on anything that doesn‘t rate a 4-5 out of 5 you probably won’t regret it &amp; won’t feel deprived…,,
5.40609E+17,Thu Dec 04 20:51:40 +0000 2014,"RT @CynthiaSass: @goodhealth Q5 1 way to deal w/treats is to rate them on a 5 star scale, 5 being can’t-live-without and 0 being “meh” #Tal…",,
5.40609E+17,Thu Dec 04 20:51:36 +0000 2014,RT @CynthiaSass: @goodhealth Q5 A lot of my clients find themselves eating foods they don’t even like at work simply because they’re there …,,
5.40609E+17,Thu Dec 04 20:49:49 +0000 2014,"Great advice, @CynthiaSass. On to Q5: How can we deal with tempting holiday treats at work or out and about? #TalkNutrition",,
5.40609E+17,Thu Dec 04 20:48:40 +0000 2014,RT @CynthiaSass: @goodhealth Q4 Becoming a sober designated driver saves on taxis or ride sharing costs &amp; you won’t wake up w/a hangover! #…,,
5.40609E+17,Thu Dec 04 20:48:16 +0000 2014,RT @CynthiaSass: @goodhealth Q4 For many of my clients alcohol is the #1 weight gain culprit-drinks = extra calories &amp; lead to eating more …,,
5.40608E+17,Thu Dec 04 20:47:39 +0000 2014,RT @CynthiaSass: @goodhealth Q4 Another smart way to deal w/alcohol is to not drink &amp; volunteer to be the designated driver #TalkNutrition,,
